"trial_number","layer_from","node_from","layer_to","node_to"
467,1,50,"13",50
467,1,50,"2",50
467,1,50,"4",50
467,1,50,"5",50
467,1,50,"6",50
467,1,50,"7",50
467,1,50,"8",50
467,1,216,"11",216
467,1,216,"12",216
467,1,216,"3",216
467,1,216,"4",216
467,1,216,"8",216
467,1,216,"9",216
467,1,136,"10",136
467,1,136,"2",136
467,1,136,"5",136
467,1,146,"14",146
467,1,126,"13",126
467,1,126,"3",126
467,1,126,"6",126
467,1,126,"8",126
467,1,106,"7",106
467,1,72,"11",72
467,1,55,"10",55
467,1,55,"12",55
467,1,55,"13",55
467,1,55,"2",55
467,1,55,"3",55
467,1,55,"4",55
467,1,55,"5",55
467,1,55,"6",55
467,1,55,"7",55
467,1,55,"8",55
467,1,98,"6",98
467,1,98,"9",98
467,1,276,"13",276
467,1,276,"4",276
467,1,276,"5",276
467,1,108,"10",108
467,1,242,"13",242
467,1,242,"2",242
467,1,242,"3",242
467,1,242,"5",242
467,1,242,"6",242
467,1,242,"9",242
467,1,206,"11",206
467,1,130,"12",130
467,1,130,"2",130
467,1,138,"13",138
467,1,138,"14",138
467,1,138,"2",138
467,1,138,"3",138
467,1,138,"8",138
467,1,44,"11",44
467,1,44,"13",44
467,1,44,"4",44
467,1,44,"5",44
467,1,170,"10",170
467,1,170,"11",170
467,1,170,"12",170
467,1,170,"13",170
467,1,170,"14",170
467,1,170,"2",170
467,1,170,"5",170
467,1,170,"6",170
467,1,170,"8",170
467,1,170,"9",170
467,1,274,"10",274
467,1,274,"12",274
467,1,274,"13",274
467,1,274,"14",274
467,1,274,"2",274
467,1,274,"3",274
467,1,274,"4",274
467,1,274,"5",274
467,1,274,"6",274
467,1,274,"7",274
467,1,274,"9",274
467,1,113,"10",113
467,1,60,"12",60
467,1,60,"13",60
467,1,60,"2",60
467,1,60,"4",60
467,1,60,"5",60
467,1,60,"7",60
467,1,60,"9",60
467,1,81,"3",81
467,1,81,"7",81
467,1,189,"10",189
467,1,197,"13",197
467,1,197,"3",197
467,1,241,"3",241
467,1,241,"6",241
467,1,141,"10",141
467,1,141,"12",141
467,1,141,"3",141
467,1,141,"6",141
467,1,141,"7",141
467,1,194,"7",194
467,1,254,"11",254
467,1,254,"13",254
467,1,254,"8",254
467,10,215,"13",215
467,10,215,"2",215
467,10,54,"13",54
467,10,45,"12",45
467,10,274,"1",274
467,10,274,"12",274
467,10,274,"13",274
467,10,274,"14",274
467,10,274,"2",274
467,10,274,"3",274
467,10,274,"4",274
467,10,274,"5",274
467,10,274,"6",274
467,10,274,"7",274
467,10,274,"9",274
467,10,136,"1",136
467,10,136,"2",136
467,10,136,"5",136
467,10,187,"11",187
467,10,187,"14",187
467,10,187,"2",187
467,10,187,"3",187
467,10,187,"4",187
467,10,187,"5",187
467,10,187,"7",187
467,10,187,"8",187
467,10,187,"9",187
467,10,56,"11",56
467,10,56,"14",56
467,10,56,"9",56
467,10,189,"1",189
467,10,139,"8",139
467,10,139,"9",139
467,10,170,"1",170
467,10,170,"11",170
467,10,170,"12",170
467,10,170,"13",170
467,10,170,"14",170
467,10,170,"2",170
467,10,170,"5",170
467,10,170,"6",170
467,10,170,"8",170
467,10,170,"9",170
467,10,113,"1",113
467,10,211,"7",211
467,10,211,"8",211
467,10,211,"9",211
467,10,89,"9",89
467,10,55,"1",55
467,10,55,"12",55
467,10,55,"13",55
467,10,55,"2",55
467,10,55,"3",55
467,10,55,"4",55
467,10,55,"5",55
467,10,55,"6",55
467,10,55,"7",55
467,10,55,"8",55
467,10,108,"1",108
467,10,176,"2",176
467,10,165,"11",165
467,10,165,"12",165
467,10,165,"14",165
467,10,165,"3",165
467,10,165,"4",165
467,10,165,"5",165
467,10,165,"6",165
467,10,165,"7",165
467,10,165,"8",165
467,10,92,"13",92
467,10,92,"14",92
467,10,92,"2",92
467,10,92,"3",92
467,10,92,"4",92
467,10,92,"5",92
467,10,92,"6",92
467,10,92,"7",92
467,10,92,"8",92
467,10,92,"9",92
467,10,275,"11",275
467,10,275,"13",275
467,10,275,"14",275
467,10,275,"2",275
467,10,275,"3",275
467,10,275,"4",275
467,10,275,"5",275
467,10,275,"6",275
467,10,275,"7",275
467,10,275,"8",275
467,10,275,"9",275
467,10,212,"4",212
467,10,86,"11",86
467,10,243,"11",243
467,10,243,"7",243
467,10,243,"8",243
467,10,141,"1",141
467,10,141,"12",141
467,10,141,"3",141
467,10,141,"6",141
467,10,141,"7",141
467,10,163,"12",163
467,10,163,"13",163
467,10,163,"14",163
467,10,163,"3",163
467,10,163,"4",163
467,10,163,"5",163
467,10,163,"6",163
467,10,163,"8",163
467,10,163,"9",163
467,10,284,"12",284
467,10,284,"13",284
467,10,284,"14",284
467,10,284,"4",284
467,10,284,"5",284
467,10,284,"6",284
467,10,284,"7",284
467,10,284,"8",284
467,10,131,"3",131
467,10,104,"14",104
467,10,202,"2",202
467,11,227,"7",227
467,11,165,"10",165
467,11,165,"12",165
467,11,165,"14",165
467,11,165,"3",165
467,11,165,"4",165
467,11,165,"5",165
467,11,165,"6",165
467,11,165,"7",165
467,11,165,"8",165
467,11,217,"14",217
467,11,217,"3",217
467,11,217,"5",217
467,11,217,"8",217
467,11,140,"2",140
467,11,140,"6",140
467,11,56,"10",56
467,11,56,"14",56
467,11,56,"9",56
467,11,254,"1",254
467,11,254,"13",254
467,11,254,"8",254
467,11,243,"10",243
467,11,243,"7",243
467,11,243,"8",243
467,11,193,"13",193
467,11,266,"2",266
467,11,266,"9",266
467,11,107,"8",107
467,11,170,"1",170
467,11,170,"10",170
467,11,170,"12",170
467,11,170,"13",170
467,11,170,"14",170
467,11,170,"2",170
467,11,170,"5",170
467,11,170,"6",170
467,11,170,"8",170
467,11,170,"9",170
467,11,192,"14",192
467,11,192,"5",192
467,11,192,"7",192
467,11,192,"8",192
467,11,206,"1",206
467,11,275,"10",275
467,11,275,"13",275
467,11,275,"14",275
467,11,275,"2",275
467,11,275,"3",275
467,11,275,"4",275
467,11,275,"5",275
467,11,275,"6",275
467,11,275,"7",275
467,11,275,"8",275
467,11,275,"9",275
467,11,44,"1",44
467,11,44,"13",44
467,11,44,"4",44
467,11,44,"5",44
467,11,86,"10",86
467,11,235,"12",235
467,11,235,"13",235
467,11,235,"6",235
467,11,235,"7",235
467,11,111,"14",111
467,11,111,"2",111
467,11,111,"3",111
467,11,111,"5",111
467,11,111,"7",111
467,11,111,"8",111
467,11,216,"1",216
467,11,216,"12",216
467,11,216,"3",216
467,11,216,"4",216
467,11,216,"8",216
467,11,216,"9",216
467,11,187,"10",187
467,11,187,"14",187
467,11,187,"2",187
467,11,187,"3",187
467,11,187,"4",187
467,11,187,"5",187
467,11,187,"7",187
467,11,187,"8",187
467,11,187,"9",187
467,11,199,"5",199
467,11,199,"7",199
467,11,199,"9",199
467,11,72,"1",72
467,11,181,"3",181
467,11,213,"14",213
467,11,270,"2",270
467,11,270,"6",270
467,11,270,"7",270
467,12,145,"8",145
467,12,80,"14",80
467,12,130,"1",130
467,12,130,"2",130
467,12,255,"7",255
467,12,255,"8",255
467,12,163,"10",163
467,12,163,"13",163
467,12,163,"14",163
467,12,163,"3",163
467,12,163,"4",163
467,12,163,"5",163
467,12,163,"6",163
467,12,163,"8",163
467,12,163,"9",163
467,12,207,"2",207
467,12,284,"10",284
467,12,284,"13",284
467,12,284,"14",284
467,12,284,"4",284
467,12,284,"5",284
467,12,284,"6",284
467,12,284,"7",284
467,12,284,"8",284
467,12,225,"14",225
467,12,225,"8",225
467,12,235,"11",235
467,12,235,"13",235
467,12,235,"6",235
467,12,235,"7",235
467,12,141,"1",141
467,12,141,"10",141
467,12,141,"3",141
467,12,141,"6",141
467,12,141,"7",141
467,12,55,"1",55
467,12,55,"10",55
467,12,55,"13",55
467,12,55,"2",55
467,12,55,"3",55
467,12,55,"4",55
467,12,55,"5",55
467,12,55,"6",55
467,12,55,"7",55
467,12,55,"8",55
467,12,60,"1",60
467,12,60,"13",60
467,12,60,"2",60
467,12,60,"4",60
467,12,60,"5",60
467,12,60,"7",60
467,12,60,"9",60
467,12,165,"10",165
467,12,165,"11",165
467,12,165,"14",165
467,12,165,"3",165
467,12,165,"4",165
467,12,165,"5",165
467,12,165,"6",165
467,12,165,"7",165
467,12,165,"8",165
467,12,216,"1",216
467,12,216,"11",216
467,12,216,"3",216
467,12,216,"4",216
467,12,216,"8",216
467,12,216,"9",216
467,12,115,"2",115
467,12,115,"8",115
467,12,170,"1",170
467,12,170,"10",170
467,12,170,"11",170
467,12,170,"13",170
467,12,170,"14",170
467,12,170,"2",170
467,12,170,"5",170
467,12,170,"6",170
467,12,170,"8",170
467,12,170,"9",170
467,12,258,"2",258
467,12,262,"8",262
467,12,274,"1",274
467,12,274,"10",274
467,12,274,"13",274
467,12,274,"14",274
467,12,274,"2",274
467,12,274,"3",274
467,12,274,"4",274
467,12,274,"5",274
467,12,274,"6",274
467,12,274,"7",274
467,12,274,"9",274
467,12,45,"10",45
467,13,50,"1",50
467,13,50,"2",50
467,13,50,"4",50
467,13,50,"5",50
467,13,50,"6",50
467,13,50,"7",50
467,13,50,"8",50
467,13,215,"10",215
467,13,215,"2",215
467,13,193,"11",193
467,13,275,"10",275
467,13,275,"11",275
467,13,275,"14",275
467,13,275,"2",275
467,13,275,"3",275
467,13,275,"4",275
467,13,275,"5",275
467,13,275,"6",275
467,13,275,"7",275
467,13,275,"8",275
467,13,275,"9",275
467,13,92,"10",92
467,13,92,"14",92
467,13,92,"2",92
467,13,92,"3",92
467,13,92,"4",92
467,13,92,"5",92
467,13,92,"6",92
467,13,92,"7",92
467,13,92,"8",92
467,13,92,"9",92
467,13,163,"10",163
467,13,163,"12",163
467,13,163,"14",163
467,13,163,"3",163
467,13,163,"4",163
467,13,163,"5",163
467,13,163,"6",163
467,13,163,"8",163
467,13,163,"9",163
467,13,54,"10",54
467,13,138,"1",138
467,13,138,"14",138
467,13,138,"2",138
467,13,138,"3",138
