"trial_number","layer_from","node_from","layer_to","node_to"
101,1,258,"2",258
101,1,216,"11",216
101,1,216,"12",216
101,1,216,"2",216
101,1,216,"3",216
101,1,216,"4",216
101,1,216,"8",216
101,1,113,"2",113
101,1,225,"3",225
101,1,225,"4",225
101,1,284,"10",284
101,1,284,"12",284
101,1,284,"2",284
101,1,284,"3",284
101,1,284,"4",284
101,1,284,"6",284
101,1,284,"7",284
101,1,284,"8",284
101,1,54,"2",54
101,1,170,"12",170
101,1,170,"13",170
101,1,170,"14",170
101,1,170,"2",170
101,1,170,"3",170
101,1,170,"4",170
101,1,170,"5",170
101,1,170,"6",170
101,1,170,"7",170
101,1,170,"8",170
101,1,262,"2",262
101,1,99,"4",99
101,1,45,"2",45
101,1,194,"2",194
101,1,242,"10",242
101,1,242,"14",242
101,1,242,"2",242
101,1,242,"3",242
101,1,242,"4",242
101,1,242,"9",242
101,1,104,"9",104
101,1,72,"2",72
101,1,86,"2",86
101,1,160,"2",160
101,1,187,"10",187
101,1,187,"11",187
101,1,187,"12",187
101,1,187,"2",187
101,1,187,"5",187
101,1,187,"6",187
101,1,187,"7",187
101,1,187,"8",187
101,1,187,"9",187
101,1,189,"2",189
101,1,230,"2",230
101,1,232,"2",232
101,1,273,"2",273
101,1,49,"2",49
101,10,126,"11",126
101,10,126,"13",126
101,10,126,"14",126
101,10,126,"9",126
101,10,137,"8",137
101,10,165,"11",165
101,10,165,"12",165
101,10,165,"13",165
101,10,165,"14",165
101,10,165,"5",165
101,10,165,"6",165
101,10,165,"7",165
101,10,165,"8",165
101,10,165,"9",165
101,10,190,"13",190
101,10,190,"14",190
101,10,241,"7",241
101,10,241,"8",241
101,10,254,"14",254
101,10,254,"8",254
101,10,254,"9",254
101,10,274,"11",274
101,10,274,"12",274
101,10,274,"13",274
101,10,274,"14",274
101,10,274,"3",274
101,10,274,"4",274
101,10,274,"5",274
101,10,274,"6",274
101,10,274,"7",274
101,10,274,"8",274
101,10,274,"9",274
101,10,275,"11",275
101,10,275,"12",275
101,10,275,"13",275
101,10,275,"14",275
101,10,275,"3",275
101,10,275,"4",275
101,10,275,"5",275
101,10,275,"6",275
101,10,275,"7",275
101,10,275,"8",275
101,10,275,"9",275
101,10,278,"9",278
101,10,60,"11",60
101,10,60,"12",60
101,10,60,"5",60
101,10,60,"6",60
101,10,60,"7",60
101,10,60,"8",60
101,10,60,"9",60
101,10,92,"11",92
101,10,92,"12",92
101,10,92,"13",92
101,10,92,"14",92
101,10,92,"3",92
101,10,92,"5",92
101,10,92,"6",92
101,10,92,"7",92
101,10,92,"8",92
101,10,92,"9",92
101,10,138,"11",138
101,10,138,"12",138
101,10,138,"13",138
101,10,138,"14",138
101,10,138,"9",138
101,10,139,"13",139
101,10,139,"5",139
101,10,163,"11",163
101,10,163,"12",163
101,10,163,"13",163
101,10,163,"14",163
101,10,163,"3",163
101,10,163,"5",163
101,10,163,"6",163
101,10,163,"8",163
101,10,163,"9",163
101,10,101,"12",101
101,10,101,"2",101
101,10,101,"3",101
101,10,101,"4",101
101,10,101,"8",101
101,10,284,"1",284
101,10,284,"12",284
101,10,284,"2",284
101,10,284,"3",284
101,10,284,"4",284
101,10,284,"6",284
101,10,284,"7",284
101,10,284,"8",284
101,10,166,"9",166
101,10,44,"12",44
101,10,44,"5",44
101,10,44,"6",44
101,10,44,"7",44
101,10,55,"12",55
101,10,55,"13",55
101,10,55,"14",55
101,10,55,"3",55
101,10,55,"4",55
101,10,55,"5",55
101,10,55,"6",55
101,10,55,"7",55
101,10,55,"8",55
101,10,55,"9",55
101,10,56,"12",56
101,10,56,"5",56
101,10,56,"7",56
101,10,266,"7",266
101,10,266,"8",266
101,10,109,"8",109
101,10,181,"9",181
101,10,211,"14",211
101,10,211,"6",211
101,10,211,"9",211
101,10,50,"3",50
101,10,50,"4",50
101,10,50,"5",50
101,10,50,"6",50
101,10,50,"7",50
101,10,50,"8",50
101,10,50,"9",50
101,10,112,"6",112
101,10,141,"11",141
101,10,141,"12",141
101,10,141,"13",141
101,10,141,"14",141
101,10,141,"9",141
101,10,187,"1",187
101,10,187,"11",187
101,10,187,"12",187
101,10,187,"2",187
101,10,187,"5",187
101,10,187,"6",187
101,10,187,"7",187
101,10,187,"8",187
101,10,187,"9",187
101,10,193,"14",193
101,10,242,"1",242
101,10,242,"14",242
101,10,242,"2",242
101,10,242,"3",242
101,10,242,"4",242
101,10,242,"9",242
101,10,140,"14",140
101,10,140,"8",140
101,10,276,"5",276
101,10,276,"6",276
101,10,276,"8",276
101,10,175,"9",175
101,11,111,"14",111
101,11,111,"4",111
101,11,111,"5",111
101,11,111,"6",111
101,11,111,"7",111
101,11,111,"8",111
101,11,165,"10",165
101,11,165,"12",165
101,11,165,"13",165
101,11,165,"14",165
101,11,165,"5",165
101,11,165,"6",165
101,11,165,"7",165
101,11,165,"8",165
101,11,165,"9",165
101,11,192,"12",192
101,11,192,"14",192
101,11,192,"7",192
101,11,192,"8",192
101,11,215,"12",215
101,11,215,"6",215
101,11,255,"12",255
101,11,255,"13",255
101,11,270,"13",270
101,11,270,"6",270
101,11,270,"9",270
101,11,272,"12",272
101,11,274,"10",274
101,11,274,"12",274
101,11,274,"13",274
101,11,274,"14",274
101,11,274,"3",274
101,11,274,"4",274
101,11,274,"5",274
101,11,274,"6",274
101,11,274,"7",274
101,11,274,"8",274
101,11,274,"9",274
101,11,275,"10",275
101,11,275,"12",275
101,11,275,"13",275
101,11,275,"14",275
101,11,275,"3",275
101,11,275,"4",275
101,11,275,"5",275
101,11,275,"6",275
101,11,275,"7",275
101,11,275,"8",275
101,11,275,"9",275
101,11,80,"12",80
101,11,88,"12",88
101,11,92,"10",92
101,11,92,"12",92
101,11,92,"13",92
101,11,92,"14",92
101,11,92,"3",92
101,11,92,"5",92
101,11,92,"6",92
101,11,92,"7",92
101,11,92,"8",92
101,11,92,"9",92
101,11,138,"10",138
101,11,138,"12",138
101,11,138,"13",138
101,11,138,"14",138
101,11,138,"9",138
101,11,187,"1",187
101,11,187,"10",187
101,11,187,"12",187
101,11,187,"2",187
101,11,187,"5",187
101,11,187,"6",187
101,11,187,"7",187
101,11,187,"8",187
101,11,187,"9",187
101,11,197,"12",197
101,11,197,"3",197
101,11,62,"12",62
101,11,62,"7",62
101,11,126,"10",126
101,11,126,"13",126
101,11,126,"14",126
101,11,126,"9",126
101,11,163,"10",163
101,11,163,"12",163
101,11,163,"13",163
101,11,163,"14",163
101,11,163,"3",163
101,11,163,"5",163
101,11,163,"6",163
101,11,163,"8",163
101,11,163,"9",163
101,11,60,"10",60
101,11,60,"12",60
101,11,60,"5",60
101,11,60,"6",60
101,11,60,"7",60
101,11,60,"8",60
101,11,60,"9",60
101,11,207,"14",207
101,11,216,"1",216
101,11,216,"12",216
101,11,216,"2",216
101,11,216,"3",216
101,11,216,"4",216
101,11,216,"8",216
101,11,238,"12",238
101,11,238,"7",238
101,11,238,"8",238
101,11,243,"12",243
101,11,243,"13",243
101,11,243,"8",243
101,11,141,"10",141
101,11,141,"12",141
101,11,141,"13",141
101,11,141,"14",141
101,11,141,"9",141
101,12,165,"10",165
101,12,165,"11",165
101,12,165,"13",165
101,12,165,"14",165
101,12,165,"5",165
101,12,165,"6",165
101,12,165,"7",165
101,12,165,"8",165
101,12,165,"9",165
101,12,170,"1",170
101,12,170,"13",170
101,12,170,"14",170
101,12,170,"2",170
101,12,170,"3",170
101,12,170,"4",170
101,12,170,"5",170
101,12,170,"6",170
101,12,170,"7",170
101,12,170,"8",170
101,12,255,"11",255
101,12,255,"13",255
101,12,272,"11",272
101,12,274,"10",274
101,12,274,"11",274
101,12,274,"13",274
101,12,274,"14",274
101,12,274,"3",274
101,12,274,"4",274
101,12,274,"5",274
101,12,274,"6",274
101,12,274,"7",274
101,12,274,"8",274
101,12,274,"9",274
101,12,80,"11",80
101,12,88,"11",88
101,12,101,"10",101
101,12,101,"2",101
101,12,101,"3",101
101,12,101,"4",101
101,12,101,"8",101
101,12,163,"10",163
101,12,163,"11",163
101,12,163,"13",163
101,12,163,"14",163
101,12,163,"3",163
101,12,163,"5",163
101,12,163,"6",163
101,12,163,"8",163
101,12,163,"9",163
101,12,187,"1",187
101,12,187,"10",187
101,12,187,"11",187
101,12,187,"2",187
101,12,187,"5",187
101,12,187,"6",187
101,12,187,"7",187
101,12,187,"8",187
101,12,187,"9",187
101,12,238,"11",238
101,12,238,"7",238
101,12,238,"8",238
101,12,92,"10",92
101,12,92,"11",92
101,12,92,"13",92
101,12,92,"14",92
101,12,92,"3",92
101,12,92,"5",92
101,12,92,"6",92
101,12,92,"7",92
101,12,92,"8",92
101,12,92,"9",92
101,12,239,"13",239
101,12,239,"5",239
101,12,239,"6",239
101,12,55,"10",55
101,12,55,"13",55
101,12,55,"14",55
101,12,55,"3",55
101,12,55,"4",55
101,12,55,"5",55
101,12,55,"6",55
101,12,55,"7",55
101,12,55,"8",55
101,12,55,"9",55
101,12,56,"10",56
101,12,56,"5",56
101,12,56,"7",56
101,12,60,"10",60
101,12,60,"11",60
101,12,60,"5",60
101,12,60,"6",60
101,12,60,"7",60
101,12,60,"8",60
101,12,60,"9",60
101,12,275,"10",275
101,12,275,"11",275
101,12,275,"13",275
101,12,275,"14",275
101,12,275,"3",275
101,12,275,"4",275
101,12,275,"5",275
101,12,275,"6",275
101,12,275,"7",275
101,12,275,"8",275
101,12,275,"9",275
101,12,44,"10",44
101,12,44,"5",44
101,12,44,"6",44
101,12,44,"7",44
101,12,138,"10",138
101,12,138,"11",138
101,12,138,"13",138
101,12,138,"14",138
101,12,138,"9",138
101,12,203,"6",203
101,12,215,"11",215
101,12,215,"6",215
101,12,216,"1",216
101,12,216,"11",216
101,12,216,"2",216
101,12,216,"3",216
101,12,216,"4",216
101,12,216,"8",216
101,12,284,"1",284
101,12,284,"10",284
101,12,284,"2",284
101,12,284,"3",284
101,12,284,"4",284
101,12,284,"6",284
101,12,284,"7",284
101,12,284,"8",284
101,12,62,"11",62
101,12,62,"7",62
101,12,84,"8",84
101,12,243,"11",243
101,12,243,"13",243
101,12,243,"8",243
101,12,146,"3",146
101,12,192,"11",192
101,12,192,"14",192
101,12,192,"7",192
101,12,192,"8",192
101,12,143,"7",143
101,12,197,"11",197
101,12,197,"3",197
101,12,98,"13",98
101,12,98,"7",98
101,12,108,"14",108
101,12,141,"10",141
101,12,141,"11",141
101,12,141,"13",141
101,12,141,"14",141
101,12,141,"9",141
101,13,103,"14",103
101,13,107,"14",107
101,13,115,"14",115
101,13,115,"5",115
101,13,126,"10",126
101,13,126,"11",126
101,13,126,"14",126
101,13,126,"9",126
101,13,136,"5",136
101,13,136,"7",136
101,13,136,"8",136
101,13,138,"10",138
101,13,138,"11",138
101,13,138,"12",138
101,13,138,"14",138
101,13,138,"9",138
101,13,139,"10",139
101,13,139,"5",139
101,13,141,"10",141
101,13,141,"11",141
101,13,141,"12",141
101,13,141,"14",141
101,13,141,"9",141
101,13,163,"10",163
101,13,163,"11",163
101,13,163,"12",163
101,13,163,"14",163
101,13,163,"3",163
101,13,163,"5",163
101,13,163,"6",163
101,13,163,"8",163
101,13,163,"9",163
101,13,165,"10",165
