"trial_number","layer_from","node_from","layer_to","node_to"
615,1,258,"2",258
615,1,216,"11",216
615,1,216,"12",216
615,1,216,"2",216
615,1,216,"3",216
615,1,216,"4",216
615,1,216,"8",216
615,1,113,"2",113
615,1,225,"3",225
615,1,225,"4",225
615,1,284,"10",284
615,1,284,"12",284
615,1,284,"2",284
615,1,284,"3",284
615,1,284,"4",284
615,1,284,"6",284
615,1,284,"7",284
615,1,284,"8",284
615,1,54,"2",54
615,1,170,"12",170
615,1,170,"13",170
615,1,170,"14",170
615,1,170,"2",170
615,1,170,"3",170
615,1,170,"4",170
615,1,170,"5",170
615,1,170,"6",170
615,1,170,"7",170
615,1,170,"8",170
615,1,262,"2",262
615,1,99,"4",99
615,1,45,"2",45
615,1,194,"2",194
615,1,242,"10",242
615,1,242,"14",242
615,1,242,"2",242
615,1,242,"3",242
615,1,242,"4",242
615,1,242,"9",242
615,1,104,"9",104
615,1,72,"2",72
615,1,82,"2",82
615,1,86,"2",86
615,1,189,"2",189
615,1,244,"2",244
615,1,160,"2",160
615,1,187,"10",187
615,1,187,"11",187
615,1,187,"12",187
615,1,187,"2",187
615,1,187,"5",187
615,1,187,"6",187
615,1,187,"7",187
615,1,187,"8",187
615,1,187,"9",187
615,1,230,"2",230
615,1,232,"2",232
615,1,273,"2",273
615,1,49,"2",49
615,10,126,"11",126
615,10,126,"13",126
615,10,126,"14",126
615,10,126,"9",126
615,10,137,"8",137
615,10,165,"11",165
615,10,165,"12",165
615,10,165,"13",165
615,10,165,"14",165
615,10,165,"5",165
615,10,165,"6",165
615,10,165,"7",165
615,10,165,"8",165
615,10,165,"9",165
615,10,190,"13",190
615,10,190,"14",190
615,10,241,"7",241
615,10,241,"8",241
615,10,254,"14",254
615,10,254,"8",254
615,10,254,"9",254
615,10,274,"11",274
615,10,274,"12",274
615,10,274,"13",274
615,10,274,"14",274
615,10,274,"3",274
615,10,274,"4",274
615,10,274,"5",274
615,10,274,"6",274
615,10,274,"7",274
615,10,274,"8",274
615,10,274,"9",274
615,10,275,"11",275
615,10,275,"12",275
615,10,275,"13",275
615,10,275,"14",275
615,10,275,"3",275
615,10,275,"4",275
615,10,275,"5",275
615,10,275,"6",275
615,10,275,"7",275
615,10,275,"8",275
615,10,275,"9",275
615,10,278,"9",278
