"trial_number","layer_from","node_from","layer_to","node_to"
309,1,258,"2",258
309,1,216,"11",216
309,1,216,"12",216
309,1,216,"2",216
309,1,216,"3",216
309,1,216,"4",216
309,1,216,"8",216
309,1,113,"2",113
309,1,225,"3",225
309,1,225,"4",225
309,1,284,"10",284
309,1,284,"12",284
309,1,284,"2",284
309,1,284,"3",284
309,1,284,"4",284
309,1,284,"6",284
309,1,284,"7",284
309,1,284,"8",284
309,1,54,"2",54
309,1,170,"12",170
309,1,170,"13",170
309,1,170,"14",170
309,1,170,"2",170
309,1,170,"3",170
309,1,170,"4",170
309,1,170,"5",170
309,1,170,"6",170
309,1,170,"7",170
309,1,170,"8",170
309,1,262,"2",262
309,1,99,"4",99
309,1,45,"2",45
309,1,194,"2",194
309,1,242,"10",242
309,1,242,"14",242
309,1,242,"2",242
309,1,242,"3",242
309,1,242,"4",242
309,1,242,"9",242
309,1,104,"9",104
309,1,72,"2",72
309,1,82,"2",82
309,1,86,"2",86
309,1,189,"2",189
309,1,244,"2",244
309,1,160,"2",160
309,1,187,"10",187
309,1,187,"11",187
309,1,187,"12",187
309,1,187,"2",187
309,1,187,"5",187
309,1,187,"6",187
309,1,187,"7",187
309,1,187,"8",187
309,1,187,"9",187
309,1,230,"2",230
309,1,232,"2",232
309,1,273,"2",273
309,1,49,"2",49
309,10,126,"11",126
309,10,126,"13",126
309,10,126,"14",126
309,10,126,"9",126
309,10,137,"8",137
309,10,165,"11",165
309,10,165,"12",165
309,10,165,"13",165
309,10,165,"14",165
309,10,165,"5",165
309,10,165,"6",165
309,10,165,"7",165
309,10,165,"8",165
309,10,165,"9",165
309,10,190,"13",190
309,10,190,"14",190
309,10,241,"7",241
309,10,241,"8",241
309,10,254,"14",254
309,10,254,"8",254
309,10,254,"9",254
309,10,274,"11",274
309,10,274,"12",274
309,10,274,"13",274
309,10,274,"14",274
309,10,274,"3",274
309,10,274,"4",274
309,10,274,"5",274
309,10,274,"6",274
309,10,274,"7",274
309,10,274,"8",274
309,10,274,"9",274
309,10,275,"11",275
309,10,275,"12",275
309,10,275,"13",275
309,10,275,"14",275
309,10,275,"3",275
309,10,275,"4",275
309,10,275,"5",275
309,10,275,"6",275
309,10,275,"7",275
309,10,275,"8",275
309,10,275,"9",275
309,10,278,"9",278
309,10,60,"11",60
309,10,60,"12",60
309,10,60,"5",60
309,10,60,"6",60
309,10,60,"7",60
309,10,60,"8",60
309,10,60,"9",60
309,10,92,"11",92
309,10,92,"12",92
309,10,92,"13",92
309,10,92,"14",92
309,10,92,"3",92
309,10,92,"5",92
309,10,92,"6",92
309,10,92,"7",92
309,10,92,"8",92
309,10,92,"9",92
309,10,138,"11",138
309,10,138,"12",138
309,10,138,"13",138
309,10,138,"14",138
309,10,138,"9",138
309,10,139,"13",139
309,10,139,"5",139
309,10,163,"11",163
309,10,163,"12",163
309,10,163,"13",163
309,10,163,"14",163
309,10,163,"3",163
309,10,163,"5",163
309,10,163,"6",163
309,10,163,"8",163
309,10,163,"9",163
309,10,101,"12",101
309,10,101,"2",101
309,10,101,"3",101
309,10,101,"4",101
309,10,101,"5",101
309,10,101,"8",101
309,10,284,"1",284
309,10,284,"12",284
309,10,284,"2",284
309,10,284,"3",284
309,10,284,"4",284
309,10,284,"6",284
309,10,284,"7",284
309,10,284,"8",284
309,10,166,"9",166
309,10,44,"12",44
309,10,44,"5",44
309,10,44,"6",44
309,10,44,"7",44
309,10,55,"12",55
309,10,55,"13",55
309,10,55,"14",55
309,10,55,"3",55
309,10,55,"4",55
309,10,55,"5",55
309,10,55,"6",55
309,10,55,"7",55
309,10,55,"8",55
309,10,55,"9",55
309,10,56,"12",56
309,10,56,"5",56
309,10,56,"7",56
309,10,266,"7",266
309,10,266,"8",266
309,10,266,"9",266
309,10,109,"8",109
309,10,181,"9",181
309,10,211,"14",211
309,10,211,"6",211
309,10,211,"9",211
309,10,50,"3",50
309,10,50,"4",50
309,10,50,"5",50
309,10,50,"6",50
309,10,50,"7",50
309,10,50,"8",50
309,10,50,"9",50
309,10,112,"6",112
309,10,141,"11",141
309,10,141,"12",141
309,10,141,"13",141
309,10,141,"14",141
309,10,141,"9",141
309,10,187,"1",187
309,10,187,"11",187
309,10,187,"12",187
309,10,187,"2",187
309,10,187,"5",187
309,10,187,"6",187
309,10,187,"7",187
309,10,187,"8",187
309,10,187,"9",187
309,10,193,"14",193
309,10,242,"1",242
309,10,242,"14",242
309,10,242,"2",242
309,10,242,"3",242
309,10,242,"4",242
309,10,242,"9",242
309,10,140,"14",140
309,10,140,"8",140
309,10,276,"5",276
309,10,276,"6",276
309,10,276,"8",276
309,10,217,"5",217
309,10,217,"6",217
309,10,217,"7",217
309,10,217,"8",217
309,10,217,"9",217
309,10,218,"7",218
309,10,96,"14",96
309,10,175,"9",175
309,11,111,"14",111
309,11,111,"3",111
309,11,111,"4",111
309,11,111,"5",111
309,11,111,"6",111
309,11,111,"7",111
309,11,111,"8",111
309,11,165,"10",165
309,11,165,"12",165
309,11,165,"13",165
309,11,165,"14",165
309,11,165,"5",165
309,11,165,"6",165
309,11,165,"7",165
309,11,165,"8",165
309,11,165,"9",165
309,11,192,"12",192
309,11,192,"14",192
309,11,192,"7",192
309,11,192,"8",192
309,11,215,"12",215
309,11,215,"6",215
309,11,255,"12",255
309,11,255,"13",255
309,11,270,"13",270
309,11,270,"6",270
309,11,270,"9",270
309,11,272,"12",272
309,11,274,"10",274
309,11,274,"12",274
309,11,274,"13",274
309,11,274,"14",274
309,11,274,"3",274
309,11,274,"4",274
309,11,274,"5",274
309,11,274,"6",274
309,11,274,"7",274
309,11,274,"8",274
309,11,274,"9",274
309,11,275,"10",275
309,11,275,"12",275
309,11,275,"13",275
309,11,275,"14",275
309,11,275,"3",275
309,11,275,"4",275
309,11,275,"5",275
309,11,275,"6",275
309,11,275,"7",275
309,11,275,"8",275
309,11,275,"9",275
309,11,80,"12",80
309,11,88,"12",88
309,11,92,"10",92
309,11,92,"12",92
309,11,92,"13",92
309,11,92,"14",92
309,11,92,"3",92
309,11,92,"5",92
309,11,92,"6",92
309,11,92,"7",92
309,11,92,"8",92
309,11,92,"9",92
309,11,138,"10",138
309,11,138,"12",138
309,11,138,"13",138
